Cire_CD,NDRE_CD,Seed,Seed_Method 1,Seed_Method 2,Seed_Method 3,Seed_Method 4
0.314030916,0.131732605,,5.424039643891903,5.422301127478969,5.429034145728483,5.401511176831878
0.441322071,0.177195284,,7.677164991238428,7.683850618602962,7.675234660292376,7.66348906598809
0.538034554,0.207543772,,9.180160695376694,9.18690613909204,9.178362543373396,9.17098478919642
0.302815881,0.128817903,,5.279866225497171,5.279035057611292,5.284067687388527,5.25713688883504
0.248983086,0.107257045,,4.21071568985332,4.202791979481642,4.220848337488861,4.183003334975266
0.310745436,0.130178995,,5.346945700646479,5.344414820002491,5.352607987120329,5.323986910419707
0.370282398,0.151708595,,6.414018223324456,6.415829268356623,6.416099859844501,6.395341008601601
0.292282975,0.12470634,,5.076008212767777,5.073951171265136,5.0812324943529426,5.05236071904921
0.211199895,0.091627811,,3.435586772489449,3.4219342661245578,3.4505209504551684,3.4041134508500432
0.407909213,0.163387362,,6.992366679430146,6.994006566482225,6.994665128018585,6.9753719797672264
0.36953969,0.152285981,,6.442848853081386,6.445885033676804,6.443886954911814,6.424567331720512
0.340730427,0.142648142,,5.965365197973887,5.9674800568025725,5.96713246658884,5.9454260058679544
0.254292008,0.109959248,,4.3448426696062805,4.338489315049673,4.3536495848546615,4.317927467029581
0.367113192,0.152954536,,6.47637487386537,6.48157204978142,6.475570189754093,6.458739603366211
0.639237692,0.240163937,,10.795911204204222,10.804023557487621,10.793141887220559,10.791902153504322
0.389275118,0.160944927,,6.87239698204194,6.879174477625252,6.870289989901535,6.8563428705247205
0.327197832,0.137348722,,5.702607336788801,5.703121621546208,5.70571047614308,5.681479523263455
0.366251337,0.151225058,,6.390298652855815,6.393288893073461,6.391369608354923,6.371848711244009
0.352749144,0.146900212,,6.176086968753941,6.178936018947315,6.177252466446085,6.1569621380757615
0.312983417,0.132667455,,5.470705376439409,5.470877015939509,5.47407307239038,5.448798966987907
0.30982615,0.132332802,,5.45432275555297,5.455484626176357,5.456842161661513,5.432617750192259
0.253934113,0.109593195,,4.326640214350263,4.319902914229825,4.335773045212127,4.299573650589657
0.263503086,0.11369463,,4.530081716940356,4.525011806354409,4.537814339816348,4.504043664313451
0.466928206,0.183358619,,7.981856765531115,7.985727464037655,7.982369346711376,7.968378535190221
0.312145964,0.130344978,,5.3550863476479345,5.352142728386757,5.361102370170513,5.332047525676181
0.274779928,0.11643703,,4.665666170136541,4.659399056719977,4.674438506775592,4.639730094703927
0.343793015,0.143608346,,6.01291864024401,6.015034123557777,6.014691174610647,5.9931215042133115
0.325250896,0.135187195,,5.595107435828852,5.59327566895946,5.600202496173299,5.5730658607454036
0.266952498,0.114583295,,4.574036080619896,4.568675284646472,4.582022666532365,4.548055662892631
0.237807899,0.103338703,,4.016541740294455,4.007988746330987,4.027188518512991,3.9880909185943283
0.36899169,0.152348985,,6.446037473679881,6.449428642487048,6.446772576991876,6.427855193392993
0.536526382,0.207065588,,9.156477409099164,9.163214482960282,9.154683521978338,9.147228717058027
0.323027724,0.136588975,,5.665140906576301,5.666482587836564,5.6675323498782415,5.644110425758651
0.24683144,0.106620583,,4.179206454833334,4.17133997826537,4.189286345364732,4.151414543554384
0.298856364,0.126088568,,5.144264428462025,5.141182357881213,5.150373065973675,5.120561524625055
0.336262332,0.139695957,,5.818708443535005,5.818476424216203,5.822463564076776,5.797738437931429
0.332506036,0.141346898,,5.901294007741538,5.905338814163289,5.901404050582143,5.881651439671957
0.430370053,0.174746463,,7.556175680019383,7.564348530681044,7.552959551976461,7.542514634256508
0.461515532,0.185163968,,8.072285504065729,8.081451529548527,8.068283511410911,8.060415550003832
0.405637658,0.167033454,,7.174206235861234,7.1824364451548295,7.170894503051533,7.159419901126746
0.414751025,0.168454763,,7.244177354593459,7.250237875783707,7.2427284591040015,7.229051404586451
0.424473327,0.172061742,,7.422973251487302,7.42988075834748,7.420822292890184,7.408594906660641
0.267104845,0.113923739,,4.5411660150156745,4.534735609319751,4.550062724259936,4.5148171608445695
0.265039866,0.112989393,,4.494809606566948,4.487944888147183,4.50407184368826,4.468212649818606
0.353976488,0.144768058,,6.069760439822203,6.068803486961038,6.07416573559088,6.049356333660125
0.470712745,0.187266918,,8.17620529707895,8.184192704299962,8.17322327333906,8.164347531100416
0.333107486,0.13768142,,5.718641233033361,5.716857905327897,5.723709961071672,5.696980522992204
0.506838592,0.195918601,,8.603894918558908,8.607844828642575,8.604415664033315,8.592292855245521
0.483318498,0.189289812,,8.275825803255128,8.280898135930126,8.275347270407394,8.26352849219033
0.422131413,0.170175349,,7.329215373410667,7.334380087931651,7.328542441764749,7.314116751819491
0.263265765,0.112151845,,4.453248683430943,4.445958180000748,4.46286974513959,4.4264200891611045
0.293256977,0.124305173,,5.055934911148855,5.052809603960379,5.062069728048733,5.031957505913157
0.40493205,0.164851649,,7.065582822583584,7.070848018669412,7.064791863535045,7.049722925914532
0.347124905,0.145770242,,6.12031045557142,6.124116184257214,6.120651534516716,6.101260997921985
0.250725253,0.107273691,,4.211385833118055,4.202661639106735,4.222202688421641,4.183473148828765
0.311090326,0.129149323,,5.295620515705501,5.291369069225103,5.302747008407793,5.272073684702745
0.303096419,0.127688043,,5.22355599517862,5.220883250914507,5.229324475879042,5.20019315604345
0.330076497,0.140124691,,5.840630931216565,5.843978883333421,5.841329135874039,5.820631210210423
0.480261804,0.191334556,,8.37796500151417,8.387578126748428,8.37361817886206,8.367120195393333
0.677889342,0.25106295,,11.33532219201339,11.34159851521636,11.334187805955455,11.33245865728994
0.606927367,0.230635873,,10.324215753353572,10.333232031977477,10.320616378504967,10.319027650610572
0.626442247,0.236034802,,10.59138443695548,10.59931661720562,10.5887441597737,10.586719543438797
0.59314674,0.223573814,,9.973673685779188,9.978541401114596,9.973577091215704,9.96639098972009
0.3170862,0.132278731,,5.4509662241115935,5.4486056073428655,5.456495682141465,5.428360864067295
0.285988786,0.120709985,,4.877502291533672,4.872384765064442,4.885317979159427,4.852488897516057
0.297529694,0.125629269,,5.121505335185633,5.118357435123469,5.127667457630236,5.097717879842341
0.30466629,0.12834448,,5.256113421079665,5.253689367752618,5.261673330967715,5.232910591220101
0.276412183,0.116452204,,4.66627302154544,4.659255288508596,4.675686942310675,4.640149031398646
0.559964172,0.210401031,,9.32049415231828,9.321167471410508,9.323902600076565,9.310202215967195
0.609396627,0.22745736,,10.165650854914373,10.168690206841898,10.167140267135144,10.158478879197006
0.445068299,0.17765602,,7.699774726665823,7.705381667670293,7.698769042450749,7.685893621052758
0.284343124,0.120510667,,4.867723427213594,4.863084403876403,4.87512897396459,4.842801799088043
0.312206536,0.130214312,,5.348571616037296,5.345401691502525,5.354780253753697,5.325456153678683
0.268150887,0.11431548,,4.560585294081738,4.554251550396338,4.569401760344334,4.5343188186845005
0.402820899,0.163763462,,7.011566954200656,7.016187074713116,7.0113207154266854,6.995382827208955
0.367405379,0.150761147,,6.367083283085505,6.368825048017785,6.369218405170604,6.348248504586222
0.411758,0.164704436,,7.057626009899401,7.059433596119585,7.0597890947589645,7.040868429778449
0.429788158,0.173498606,,7.494066116003199,7.500627678724317,7.492219485618087,7.479812470083353
0.399210505,0.164966128,,7.071808123460938,7.079958022565313,7.068552538873291,7.0566959363414545
0.548196651,0.212827446,,9.442441938938826,9.452361508091276,9.437963036947231,9.434850960558801
0.732522285,0.265103229,,12.029757779035307,12.031374494718692,12.032690374540804,12.027788666248442
0.680000726,0.251057988,,11.334882205392088,11.340150387264623,11.334609364339359,11.331762541397497
0.633030933,0.238405843,,10.708897532864107,10.717292759541934,10.705875848847587,10.704700334313817
0.564789102,0.216370331,,9.61741760694643,9.624831300985914,9.615101667404655,9.609715369981519
0.369909554,0.15092544,,6.375038961859081,6.375842386621278,6.377976997941086,6.355990749376767
0.231464975,0.09975252,,3.8384732187402295,3.8275031161124398,3.851164039871046,3.80888010028367
0.366060143,0.149200913,,6.289482187462797,6.2895020410044555,6.293079461217785,6.269980621455117
0.233205319,0.099728009,,3.837093269314481,3.8252613076438164,3.850520502011509,3.807278190864329
0.27385734,0.116099859,,4.648954053139139,4.6426142928581,4.6577864385940035,4.622949747067662
0.485303115,0.190316667,,8.326797937978446,8.33248256498523,8.32580232983731,8.31480748907466
0.445216073,0.175508918,,7.592802136011867,7.595092104131098,7.594618225970229,7.577763433650585
0.410636173,0.16661814,,7.153060693600928,7.158293926340759,7.152307720245102,7.137453749607408
0.354338744,0.147065535,,6.184177472305218,6.18652317986081,6.185774133819029,6.164949559312494
0.351219933,0.144404997,,6.051926067238719,6.051726478293726,6.05568191391904,6.031660173995622
0.274170075,0.115493582,,4.61872346506917,4.611318653961929,4.6284623995393,4.592359750986079
0.642617502,0.239163661,,10.745773262758238,10.75077117974182,10.745659555296069,10.740827401278803
0.696152648,0.256363158,,11.597687321276242,11.603323408165146,11.59713210445499,11.595444852038414
0.659984477,0.245270146,,11.048385384126428,11.054387144853248,11.047450656476142,11.044596239433893
0.523696863,0.204560447,,9.032853930011251,9.041882852257324,9.029086259149116,9.023815633057158
0.382758084,0.158978451,,6.775030976764634,6.781923268673861,6.772814000566816,6.758715343382861
0.39783374,0.164200232,,7.033780302220124,7.04142446407157,7.030952303549981,7.0184268116484345
0.593115207,0.224007802,,9.995295922119137,10.000834876869225,9.994628295974803,9.988247407764835
0.595423946,0.22527585,,10.058253624798935,10.064616006702117,10.056889942368684,10.051601102858083
0.720058401,0.260726451,,11.81286425951336,11.813769170836368,11.81637874040921,11.810068027468718
0.380360462,0.157876676,,6.720364373704103,6.726726807445482,6.718593568929314,6.70375169041121
0.400394931,0.164766636,,7.061762160723145,7.069049050480533,7.059242913919878,7.04640186370318
0.304935123,0.128767651,,5.2771693744362755,5.275257851650533,5.28229382275231,5.2541589214797355
0.505441975,0.195091507,,8.5628202972386,8.566181332205433,8.563839310059267,8.550946825093332
0.300370226,0.124402437,,5.060130623238163,5.053781256548917,5.069021364468849,5.035350829224079
0.348102874,0.144691999,,6.0665078690442815,6.068219548817402,6.068632045939302,6.04676857706832
0.546913576,0.212197827,,9.411194277946663,9.420769791700433,9.407005608857249,9.403423094410266
0.346920824,0.141734236,,5.919273177002614,5.917072204586194,5.924723309645486,5.8981055841681345
0.319568237,0.134295586,,5.551210344887322,5.550723402863576,5.555150709569235,5.529377698036473
0.378293147,0.157130261,,6.683370067284321,6.689583492653487,6.681722099432324,6.666609330802787
0.330211024,0.136619711,,5.666016092106216,5.663999908472883,5.6712774103199335,5.644139493685596
0.305105248,0.127927949,,5.235323610875302,5.232061628474755,5.241597113639493,5.2118469510087735
0.587570183,0.22350514,,9.970761877072336,9.97816861022605,9.968494979297194,9.964112250768755
0.653875675,0.243698648,,10.970658152746035,10.977178541018798,10.969270705501408,10.966768159580266
0.562173408,0.217036555,,9.650844784152437,9.66050561318224,9.646612428142259,9.64381027564244
0.427006646,0.174149744,,7.526756917344723,7.535621386653792,7.5229461160050874,7.513182899302766
0.327540601,0.139255215,,5.797549060346309,5.800783978237881,5.798338614535178,5.777392213791991
0.357234221,0.149268429,,6.293651477327362,6.297956256191434,6.293587187756441,6.275245403975314
0.374481929,0.154305052,,6.542978710910738,6.546725966240533,6.543421310805147,6.5251757046677685
0.409725497,0.165076351,,7.076338764048478,7.079672029880697,7.0772002230836515,7.060022650897061
0.791340178,0.281103073,,12.821428051067453,12.81936514461864,12.827601951111916,12.82089120568742
0.484270019,0.193037954,,8.462454721618688,8.472744204719998,8.457540160060171,8.452032985866975
0.376324253,0.156542241,,6.654257309739845,6.66051461423374,6.652568290503137,6.6374207923741055
0.49596852,0.194363589,,8.52742372365558,8.534173676822027,8.525542112028237,8.51630120718111
0.515016621,0.200967879,,8.854680769121096,8.862390640379004,8.852018683571925,8.844777406659158
0.36981839,0.151458568,,6.401605358418266,6.403258206945331,6.403820682286007,6.382851118507682
0.336465821,0.140767578,,5.872073266134101,5.8733653592193615,5.874532326304074,5.851647732243151
0.353066082,0.14691763,,6.176925714935681,6.1796509005408415,6.1781971746433495,6.157772079217853
0.340493501,0.14071878,,5.869274577196511,5.868584057775364,5.873427717490497,5.848339569785839
0.452341958,0.181032017,,7.867287723728666,7.874552822625793,7.864885339542168,7.85432558614942
0.390352083,0.159737405,,6.81214524938966,6.816586278174432,6.812027748886462,6.795320786263572
0.436803565,0.175373036,,7.586801288786246,7.5928726678943965,7.585384898970593,7.572700464093154
0.2923474,0.123184219,,5.000177014023102,4.995787623695487,5.007385367836791,4.975713720828363
0.492207355,0.195308177,,8.574822359555721,8.58478326891043,8.570202314500133,8.56465287607362
0.460996984,0.185275378,,8.077882807424398,8.087463064695955,8.073527478031016,8.066134256204906
0.414071366,0.167820442,,7.212640359670063,7.218063740991882,7.211732143728129,7.197259261529881
0.372940966,0.154171595,,6.536471188809541,6.540746925611222,6.536461333265438,6.518782342512267
0.300018455,0.128634634,,5.270992024906513,5.2712094798443845,5.274296208731011,5.248501256268272
0.339291382,0.143701073,,6.017948956272445,6.022338101555201,6.017778939945495,5.9987415181248895
0.38472113,0.159227178,,6.787242196240605,6.793580287211869,6.785500351989379,6.770822921781814
0.386342456,0.159030242,,6.777283666402259,6.782555555502562,6.776451827209887,6.760565184288382
0.784528878,0.280739209,,12.8039239370929,12.80453882510087,12.807807150125306,12.804011695395014
0.536102708,0.209046672,,9.255204913394232,9.265138656546746,9.25069106291013,9.247058807214174
0.399754047,0.163239919,,6.985766415193859,6.991048269400574,6.984951485288715,6.96967255893005
0.299765315,0.125538082,,5.116758656831017,5.112413343305217,5.12394355872902,5.092654381006783
0.422146254,0.169838207,,7.312419099396326,7.3170669399043495,7.312185860926845,7.297139713824475
0.466130994,0.186170796,,8.122019745930286,8.130520956944899,8.118591996237608,8.110130159993481
0.416367673,0.16930895,,7.286581536772817,7.293167626085111,7.284688640823612,7.271714961587045
0.333608554,0.138623114,,5.765506495343499,5.764909768782229,5.769566821221787,5.744285553632703
0.466935717,0.184100969,,8.018836663431621,8.023826415577354,8.018397365715646,8.005751630540683
0.628694455,0.233715121,,10.475622558968302,10.478979441214396,10.476878399972769,10.469455789239774
0.517875964,0.203552071,,8.983152648569735,8.993415331017284,8.978324494555988,8.97427788775439
0.395820653,0.161617819,,6.9053197684866365,6.91001274758509,6.904998304237147,6.888837018296398
0.34493199,0.139223777,,5.7943948576737005,5.789340020305777,5.802268789853335,5.772133292363495
0.343853212,0.144255441,,6.045148545575745,6.048214064649855,6.046113071319649,6.025687712423469
0.34097941,0.143694249,,6.017454871977694,6.021033699110664,6.017977326306551,5.998041144637499
0.315253603,0.132052051,,5.439841376372592,5.4380064779168835,5.444920177358208,5.417335699882644
0.427351664,0.170713251,,7.355534575688981,7.359038721267143,7.356284043736444,7.340094766877004
0.304009563,0.127858131,,5.23194564071567,5.2290973490340615,5.237865174566649,5.20856346494946
0.320114464,0.136534095,,5.662673053827085,5.665312409849574,5.663955150423439,5.641963207420366
0.346610814,0.145450104,,6.104409545020495,6.107974787944575,6.104954213674997,6.0852518546311645
0.378189105,0.15670696,,6.662292589954637,6.667915189622491,6.661146995284069,6.645319622570305
0.546131301,0.208609772,,9.232524728981824,9.237044972785236,9.232634709650151,9.222942637360859
0.640973572,0.240531629,,10.814069475970454,10.821915191894067,10.811530252663765,10.81004721420167
0.516488948,0.200354911,,8.824010976550884,8.830096118972468,8.82273371008836,8.813605432088227
0.405346613,0.164251714,,7.035658866358433,7.039820343429525,7.035807541130693,7.019430702943096
0.39235086,0.161186892,,6.884169742437846,6.889855476888881,6.882997249619589,6.867874808546345
0.435240603,0.176013418,,7.618845001589669,7.626625520341574,7.6159718193302615,7.605271794194537
0.413227269,0.16780075,,7.2117364706111005,7.217530111490694,7.210511705527008,7.196446261566447
0.310946197,0.129240557,,5.300178550042952,5.296133377834263,5.307129308229539,5.276697457686012
0.467936189,0.185756412,,8.101212131315405,8.108231166222598,8.099048572096901,8.08888582328376
0.55270089,0.211238285,,9.362865681576821,9.368247382478064,9.362255321859152,9.353890264623834
0.530948125,0.206452632,,9.12645204094451,9.134905851872878,9.12318729857037,9.117547673996771
0.493542128,0.193149559,,8.467167701626174,8.47323167465356,8.46586500795347,8.455691995393758
0.245457815,0.102566056,,3.9773533395412946,3.964006429722188,3.9920924143216214,3.947573877352057
0.252074476,0.108147762,,4.25480496797819,4.246763150903705,4.265043931398975,4.2271943218744825
0.260223544,0.112347242,,4.4632602966576265,4.4577070653664,4.471397835782949,4.436900687204633
0.35937124,0.148069873,,6.233749591805381,6.235229076585985,6.236092608256159,6.214450655492932
0.480069041,0.189426304,,8.282921954527817,8.289740695005287,8.280951735826246,8.271087237734701
0.345978335,0.143557639,,6.010193089165119,6.011196213494982,6.012915958450719,5.990106661893342
0.272933669,0.117970339,,4.7422174142251174,4.73914402421501,4.748269600630141,4.717317006673933
0.31687001,0.133054195,,5.489616141928771,5.48853067268849,5.494060520533708,5.467448416698764
0.310781235,0.131327408,,5.404151272692192,5.403340105062471,5.4083507989469135,5.381797854605024
0.404794706,0.16538669,,7.092248733259684,7.0983881318852236,7.090713897182538,7.076689369157625
0.558132046,0.215897449,,9.594468614993321,9.604322141744596,9.59006469620464,9.587314587465965
0.838317219,0.292190468,,13.369463158320933,13.361903490459891,13.380401651237936,13.369172281842772
0.545423786,0.207359865,,9.170324514095643,9.173289904314965,9.171755750265474,9.160163816085195
0.423822183,0.172737136,,7.456677843819146,7.464915303649468,7.453394363717498,7.4427362296296815
0.4672667,0.184255109,,8.026485010599885,8.031550998713232,8.025981491286608,8.013442069471656
0.397900466,0.162389953,,6.943594140131821,6.94846909785558,6.94312181735021,6.927271596325537
0.329195853,0.137081332,,5.6891047031798685,5.688267717362917,5.693361046696695,5.667595052927986
0.392528168,0.160831012,,6.86642518865656,6.871488715526056,6.865782295725884,6.849920037179972
0.462754688,0.184137303,,8.021028454301701,8.028054646281198,8.018848999418893,8.008464689280855
0.394038806,0.161243314,,6.886826300777624,6.891797399235815,6.886264888986692,6.870358663614224
0.331028504,0.137269837,,5.698327836840636,5.696907377257695,5.703083965638642,5.676698230183412
0.264385451,0.111190866,,4.405274728235475,4.396000344284252,4.41658544433758,4.377801538128258
0.271678099,0.11392265,,4.540694157523152,4.532094725765331,4.551444547285374,4.513795655412667
0.234890874,0.101601151,,3.930250977015051,3.9204528338713245,3.9419513867261875,3.901227943800147
0.313370502,0.131956064,,5.43523168590139,5.434144080386323,5.439671257703667,5.412901138911483
0.348900036,0.144897652,,6.076679796045367,6.078324678073828,6.07886230155001,6.056953973131719
0.247249787,0.10742993,,4.219486330422261,4.212645517774725,4.2286945591713465,4.192073858588701
0.275140924,0.118945984,,4.790618163657875,4.787974112330552,4.7963093225251665,4.765970701712584
0.270683783,0.11478382,,4.583684622906649,4.576858720276273,4.592924525378465,4.557362677912188
0.286252822,0.1214472,,4.914202961840997,4.9100751500442765,4.921177274868553,4.889549240533028
0.437573574,0.175278347,,7.582013989217305,7.587577249100158,7.581031274954977,7.567770447857646
0.383220179,0.158956633,,6.773901904422031,6.780542203866873,6.771900153555452,6.757519208662518
0.477441113,0.189578659,,8.290751574943208,8.2990461538195,8.28752099947784,8.27931325233861
0.439347463,0.177734571,,7.70421018922519,7.712647165383494,7.700786382573185,7.691057634559449
0.409904715,0.166815949,,7.162981453808085,7.168860477948275,7.161677770707791,7.147567342416071
0.32119582,0.131665495,,5.4200422556058445,5.414806625734079,5.428025045609535,5.396617935041256
0.241315183,0.104435197,,4.070843938175679,4.062286919705364,4.081500778419988,4.042554135588926
0.285639185,0.121889627,,4.9362987467610235,4.93313080981051,4.942455406357975,4.911953575293813
0.29219115,0.124008053,,5.041231037217411,5.038161534530268,5.047316368080007,5.0172238610715
0.355231666,0.148497769,,6.255443478980964,6.259531893770575,6.255559443242954,6.2368687060841435
0.313591084,0.133158433,,5.495108232979779,5.49573436176406,5.498090479959709,5.473389517077858
0.317444362,0.133568155,,5.515166901927152,5.514586465140466,5.519182775303291,5.493203070780002
0.321053097,0.134783868,,5.575398797471592,5.574946544066506,5.579312465790836,5.553647096177986
0.462592306,0.181485985,,7.888966381349487,7.892060094202635,7.890131677525642,7.875014578741473
0.401670065,0.162706931,,6.959040355610378,6.9626081539029645,6.959687068317567,6.942433507157626
0.329136092,0.139186225,,5.793966591763405,5.796341037026338,5.795491104020359,5.773581563383866
0.425813571,0.173282626,,7.483669891388419,7.49178849594839,7.480491281706101,7.469778779076451
0.346308522,0.145583698,,6.111092209351126,6.11500274253701,6.111342593872555,6.092041734931161
0.310036219,0.132748264,,5.47500004678434,5.476690639797362,5.477070106927046,5.453490381037203
0.368514639,0.152649168,,6.461034821145944,6.465106025848884,6.461190567096122,6.443069177454259
0.313790973,0.131733093,,5.424085864368881,5.42246180090757,5.4289825556857405,5.401586464194109
0.320009704,0.135961167,,5.634141888700501,5.635964486977204,5.636118540183269,5.6131404635202164
0.293251989,0.125269193,,5.103958566422613,5.102293455277224,5.108851297086209,5.080493539587475
0.411362102,0.168105851,,7.227105567334568,7.234244544142032,7.224732897706394,7.212201264460929
0.336156599,0.138395166,,5.753918461560524,5.751769440193799,5.75930402859967,5.732270585641642
0.193936315,0.081446057,,2.929953386789676,2.90908523984665,2.950992679851849,2.895147453312152
0.220853357,0.096263938,,3.6656565433632298,3.6544399691037066,3.678536933038926,3.635485446637814
0.306226527,0.129065907,,5.291909240202804,5.289836724252085,5.297173077464139,5.268902078218815
0.420072873,0.170796912,,7.360366861003726,7.367447123060077,7.358060623505532,7.345845365697587
0.357601758,0.148208408,,6.240812371822302,6.24333995682086,6.242260500468394,6.221799426975055
0.345041878,0.143679872,,6.016367707882083,6.017999488509382,6.018554054913313,5.996458603779188
0.222340353,0.096582801,,3.681405097898277,3.6699659973256766,3.6944775882716043,3.651224749015771
0.285712181,0.122155864,,4.94955482735829,4.946754910712699,4.955398578473351,4.925342231976341
0.329487678,0.138660239,,5.76773219743157,5.769144598879698,5.770075712076833,5.747025721483343
0.451603057,0.180435166,,7.837622727684677,7.844335426705987,7.835688829097562,7.82443244672756
0.327848002,0.135551194,,5.613003095554279,5.610490950113589,5.618681817648445,5.59084294913688
0.280000009,0.119795691,,4.832503087803772,4.828841157918568,4.839069275315164,4.807723331849301
0.384106356,0.157413673,,6.696957560562616,6.700844548773418,6.697299517798779,6.679649341873779
0.339545652,0.141692399,,5.917862509760304,5.919093547762818,5.920379334398286,5.897558177582399
0.328565786,0.138418793,,5.7557886117212735,5.757272795875453,5.758069321340074,5.735064640119081
0.391447571,0.159881447,,6.819220747944235,6.823360424067577,6.819361658610783,6.802341228453047
0.358623593,0.148267402,,6.243657881959072,6.245790407083325,6.245443991902234,6.224553573270365
0.241258877,0.10477318,,4.087685893470633,4.079666672107862,4.097885164380358,4.0595822796678025
0.273465691,0.116970295,,4.692351076781454,4.687513239132456,4.699905150507842,4.666855890115453
0.362872924,0.150636104,,6.361268078312206,6.364968791458988,6.361728294219246,6.3429110883458915
0.307880776,0.128965507,,5.286756699253621,5.283748364251453,5.292819697225593,5.26349762593523
0.371054258,0.150233043,,6.3404422858863665,6.339656134613184,6.3447346191289515,6.320889058857446
0.353772723,0.146126494,,6.137450301892477,6.138644203131555,6.14002564532986,6.11779182732295
0.442258735,0.178658374,,7.749964112633537,7.758418378563861,7.746531109436428,7.736952456619807
0.578807159,0.22024675,,9.809243540922479,9.815875813749809,9.807618830255594,9.80191619663135
0.397959574,0.161268791,,6.8877374255475665,6.890888901583585,6.888731248349254,6.870812581992633
0.373903187,0.152659745,,6.461069663153873,6.462603095438774,6.463394297080453,6.44246267969868
0.246872485,0.106542198,,4.175297913827615,4.167293447873847,4.185495259038571,4.147459461564223
0.271202281,0.116981963,,4.69313900888264,4.689391502579232,4.6997613371017675,4.667921763978838
0.189712368,0.083092638,,3.0123644588583973,2.995988175760775,3.0295748726113207,2.9789397949590803
0.212325769,0.092277013,,3.4678243265332545,3.4546199912917634,3.482379410779661,3.436560480007114
0.238274035,0.102164112,,3.9579862620440562,3.9474360880537276,3.9703327704678175,3.9288559079536847
0.259357462,0.109442885,,4.318657201882823,4.309122336107526,4.330179972777037,4.290859708322684
0.456565321,0.178435294,,7.737544845589486,7.738881512210732,7.7401933182035805,7.72269709657306
